State,Year,Production.Coal,Consumption.Commercial.Coal,Consumption.Commercial.Distillate Fuel Oil,Consumption.Commercial.Geothermal,Consumption.Commercial.Hydropower,Consumption.Commercial.Kerosene,Consumption.Commercial.Petroleum,Consumption.Commercial.Natural Gas,Consumption.Commercial.Solar,Consumption.Commercial.Wind,Consumption.Commercial.Wood,Consumption.Electric Power.Coal,Consumption.Electric Power.Distillate Fuel Oil,Consumption.Electric Power.Natural Gas,Consumption.Electric Power.Wood,Consumption.Industrial.Coal,Consumption.Industrial.Distillate Fuel Oil,Consumption.Industrial.Geothermal,Consumption.Industrial.Hydropower,Consumption.Industrial.Kerosene,Consumption.Industrial.Petroleum,Consumption.Industrial.Natural Gas,Consumption.Industrial.Other Petroleum Products,Consumption.Industrial.Solar,Consumption.Industrial.Wind,Consumption.Industrial.Wood,Consumption.Refinery.Coal,Consumption.Refinery.Distillate Fuel Oil,Consumption.Refinery.Natural Gas,Consumption.Residential.Coal,Consumption.Residential.Distillate Fuel Oil,Consumption.Residential.Geothermal,Consumption.Residential.Kerosene,Consumption.Residential.Petroleum,Consumption.Residential.Natural Gas,Consumption.Residential.Wood,Consumption.Transportation.Coal,Consumption.Transportation.Distillate Fuel Oil,Consumption.Transportation.Petroleum,Consumption.Transportation.Natural Gas,Expenditure.Commercial.Coal,Expenditure.Commercial.Distillate Fuel Oil,Expenditure.Commercial.Kerosene,Expenditure.Commercial.Petroleum,Expenditure.Commercial.Natural Gas,Expenditure.Electric Power.Coal,Expenditure.Electric Power.Distillate Fuel Oil,Expenditure.Electric Power.Natural Gas,Expenditure.Industrial.Coal,Expenditure.Industrial.Distillate Fuel Oil,Expenditure.Industrial.Kerosene,Expenditure.Industrial.Petroleum,Expenditure.Industrial.Natural Gas,Expenditure.Industrial.Other Petroleum Products,Expenditure.Residential.Coal,Expenditure.Residential.Distillate Fuel Oil,Expenditure.Residential.Kerosene,Expenditure.Residential.Petroleum,Expenditure.Residential.Natural Gas,Expenditure.Residential.Wood,Expenditure.Transportation.Coal,Expenditure.Transportation.Distillate Fuel Oil,Expenditure.Transportation.Petroleum,Expenditure.Transportation.Natural Gas,Price.Commercial.Coal,Price.Commercial.Distillate Fuel Oil,Price.Commercial.Kerosene,Price.Commercial.Petroleum,Price.Commercial.Natural Gas,Price.Electric Power.Coal,Price.Electric Power.Distillate Fuel Oil,Price.Electric Power.Natural Gas,Price.Industrial.Coal,Price.Industrial.Distillate Fuel Oil,Price.Industrial.Kerosene,Price.Industrial.Petroleum,Price.Industrial.Natural Gas,Price.Industrial.Other Petroleum Products,Price.Transportation.Coal,Price.Transportation.Distillate Fuel Oil,Price.Transportation.Petroleum,Price.Transportation.Natural Gas
Illinois,1977,1151662,12755,26295,0,0,100,61317,250509,0,0,323,699069,20389,14834,0,143763,72940,0,217,5346,522263,380194,118685,0,0,32611,0,2645,11464,4960,83385,0,2630,121978,534532,17028,9,129126,922675,19708,17.8,78.7,0.3,178.6,483.8,715.8,56.7,26.6,212.3,195.1,16.2,1065.8,664.1,125.6,11.3,268.2,10.2,451.4,1150.7,4.2,0,445.6,4219.3,0,1.4,2.99,3.02,2.91,1.93,1.02,2.78,1.79,1.48,2.78,3.02,3.02,1.8,3.37,1.4,3.45,4.57,0
Illinois,1978,1046959,14252,27867,0,0,160,63254,256457,0,0,413,688760,20193,23198,0,134293,78124,0,178,6084,523727,373322,126639,0,0,39491,0,3291,7012,4257,88371,0,4194,127848,529952,21689,0,130732,959050,13507,22.6,86.2,0.5,188.9,571.3,862.3,57.3,63.4,229.5,219.9,19.5,1110.2,763.9,139.8,10.1,296.3,17.1,472.1,1302.9,5.7,0,472.8,4527.8,0,1.59,3.09,3.21,2.99,2.23,1.25,2.84,2.73,1.71,2.94,3.21,3.14,2.09,3.33,0,3.62,4.72,0
Illinois,1979,1292838,5874,15358,0,0,91,49245,243010,0,0,501,709087,13818,32210,0,128973,52296,0,183,2750,552639,368731,121782,0,0,36378,0,1765,24684,1468,48702,0,2376,70934,507711,26402,0,153319,907599,18956,9.4,71.4,0.4,215.6,665.7,1030.3,54.1,86.5,219.1,194.4,11.5,1564.3,880.5,208.4,3.4,241.6,13.8,381.8,1489.7,9.9,0,826.9,5876.7,0,1.6,4.65,4.17,4.38,2.74,1.45,3.92,2.69,1.7,3.85,4.17,3.93,2.56,5.38,0,5.39,6.47,0
Illinois,1980,1357156,3243,12231,0,0,91,36857,233189,0,0,1258,712726,4022,19625,0,127650,45680,0,177,2432,485577,356995,111908,0,0,38982,0,990,18375,862,20458,0,913,36987,488997,50688,0,131411,803306,14884,5.5,79.4,0.5,235.7,761.8,1151.8,25.1,62.5,228.7,240,14.4,1960.4,1049.4,353.3,1.9,141.3,7.9,259.6,1728.1,26.4,0,978.7,7223.2,0,1.71,6.49,5.93,6.4,3.27,1.62,6.24,3.18,1.79,5.37,5.93,5.78,3.1,9.33,0,7.45,8.99,0
Illinois,1981,1136610,4655,23651,0,0,79,39895,227887,0,0,1278,674656,3212,13469,0,116271,40149,0,178,2852,360623,352715,65602,0,0,39031,49,170,17378,1022,15248,0,845,31703,476727,53153,0,118763,768207,12396,8.6,186.1,0.6,317.7,836.2,1252.2,25.1,55.7,225.5,254.8,19.8,1905.8,1187.4,286,2.5,126.3,9,250.7,1890.9,34.1,0,1046.8,7720.6,0,1.84,7.87,6.96,7.96,3.67,1.86,7.8,4.13,1.94,6.37,6.96,6.65,3.54,10.47,0,8.81,10.05,0
Illinois,1982,1320155,6382,18231,0,0,40,33070,223559,0,0,1235,657453,3071,10636,0,113369,44762,0,178,550,305068,298848,62565,0,0,36935,0,56,13644,1307,15536,0,1900,32824,468651,54542,0,108109,747930,14357,12.2,137.3,0.3,255.5,971.1,1303.7,22.8,48.8,232.2,306.7,4.2,1577.1,1165.5,253.4,3.6,124.2,20.2,264.1,2170.3,33.9,0,920.7,7281.5,0,1.92,7.53,7.57,7.72,4.34,1.98,7.42,4.58,2.05,6.86,7.57,6.84,4.17,10.24,0,8.52,9.74,0
Illinois,1983,1250606,8643,27503,0,0,106,40447,213263,0,0,1339,713018,3184,12295,0,124923,38668,0,179,2475,314167,292986,74631,0,0,41175,0,154,11298,1646,11223,0,1036,30564,448325,59028,0,122060,772502,9939,15.6,172,0.8,260,1017.1,1451.7,20.1,65.1,241.9,259.1,18.4,1576.3,1283.9,275.2,4.2,84.5,8.1,244,2354.3,35.6,0,976.5,6726.1,0,1.8,6.25,7.8,6.43,4.77,2.04,6.33,5.29,1.94,6.73,7.43,7.05,4.64,10.01,0,8,8.71,0
Illinois,1984,1406384,8170,33781,0,0,70,42810,241468,0,0,1140,679134,2405,6148,0,143985,47494,0,177,1368,309061,316071,70392,0,0,40907,169,113,11997,1916,13785,0,1500,28019,498779,50799,0,119677,687666,11620,14.3,215.6,0.5,270.8,1128.2,1350.1,15.5,30,275.2,314.6,9.8,1669.9,1326.4,333.6,4.7,104.5,10.6,213.2,2574.9,31.1,0,1007.9,6055.2,0,1.76,6.38,7.09,6.32,4.67,1.99,6.43,4.87,1.91,6.64,7.14,7.32,4.43,10.27,0,8.42,8.81,0
Illinois,1985,1311336,4673,24039,0,0,542,31957,222086,0,0,1243,662785,2541,6040,0,142335,38545,0,178,516,297546,296293,65897,0,0,40078,165,98,10416,1318,13654,0,3220,30433,464465,52329,0,111030,710293,11636,8,146.7,3.8,205.9,1073.9,1441.6,15.4,31.3,267.1,236.6,3.4,1830.5,1287.4,282.5,3.1,100.8,22.6,229.5,2480.4,30.8,0,945.5,6388.6,0,1.72,6.1,7.02,6.44,4.84,2.17,6.05,5.19,1.88,6.16,6.61,8.2,4.57,9.91,0,8.52,8.99,0
Illinois,1986,1375045,4603,12171,0,0,555,23355,209277,0,0,1399,650038,2673,6225,0,148185,56776,0,178,595,329447,273462,66316,0,0,12978,125,238,9254,1375,13464,0,1147,26280,446247,47666,0,121338,703414,8482,7.4,46.3,2.9,97.7,934.7,1379.4,9.7,28.8,264.1,243.1,3,1717.4,1055.7,226.1,2.8,73.7,6,156.1,2214.8,22.5,0,801.4,4814.2,0,1.6,3.8,5.26,4.18,4.47,2.12,3.64,4.62,1.78,4.3,5.02,6.91,4.06,10.09,0,6.6,6.84,0
Illinois,1987,1314790,4997,10566,0,0,237,21617,193905,0,0,1700,618236,2477,3251,0,158506,61560,0,177,635,376643,268551,76352,0,0,12704,106,137,10943,1493,12228,0,848,25714,413977,49982,0,120601,712941,6851,7.2,45.8,1.5,100.1,838.7,1236.5,10.4,11.9,260.3,287.8,3,1945.2,959,248.9,3.4,73.9,5.5,167,1961.9,22.5,0,831.3,5168.8,0,1.44,4.34,6.44,4.63,4.33,2,4.22,3.66,1.64,4.69,4.8,6.72,3.77,10.28,0,6.89,7.25,0
Illinois,1988,1310536,4712,12001,0,0,335,20865,219127,0,0,1876,567543,3216,5826,0,171598,48095,0,175,423,386239,274130,89655,0,0,13099,61,153,10403,1329,13014,0,1229,25994,470652,53341,0,123839,758275,13028,6.4,46.2,1.6,91.4,901.9,1081.7,12.1,19,280.2,204.7,1.7,1921.8,885.8,210.3,2.8,76.5,6,162.1,2126.8,24.3,0,855.4,5478.8,0,1.36,3.85,4.9,4.38,4.12,1.91,3.77,3.27,1.63,4.27,4.09,6.82,3.36,9.37,0,6.91,7.23,0
Illinois,1989,1323209,5490,9565,0,0,358,16139,200485,1,0,4368,558226,2653,7135,1096,155792,46872,0,0,545,279584,285011,89413,0,0,5301,28,45,10788,1459,10727,244,1177,25416,510979,53928,0,137276,771122,13829,7.5,41.8,2.1,83.6,891.8,1010.9,11.6,23.3,251,207.4,2.8,1105.4,1000.6,225.6,3.2,65.7,6.8,182.7,2457.9,27.1,0,988.3,6064.5,0,1.37,4.37,5.76,5.18,4.45,1.81,4.39,3.26,1.61,4.43,5.23,6.22,3.65,10.65,0,7.2,7.86,0
Illinois,1990,1350262,4760,10478,0,0,145,16983,204671,1,0,3515,591381,2858,9425,2363,150828,51541,0,0,266,290073,281825,93138,0,0,2631,34,29,12592,1190,8120,270,574,21063,451886,32162,0,178800,759827,12383,6.6,56.3,1.1,108.2,929.2,1035.5,15,25.2,237.9,294.8,1.8,1305.5,1079.6,208.1,2.7,59.8,4.2,161.6,2238.2,36.2,0,1561.4,7021.6,0,1.39,5.37,7.24,6.37,4.54,1.75,5.26,2.67,1.58,5.72,6.85,7.17,4.01,10.13,0,8.73,9.24,4.41
Illinois,1991,1350461,4761,9817,0,0,225,14907,197523,2,0,3670,594963,2883,13257,2541,156802,44614,0,0,265,265342,308581,80873,0,0,2765,9,53,15229,1045,7133,293,661,22428,475833,33717,0,144663,730744,11287,6.7,49,1.6,92.1,883.2,1019.8,13.6,27.9,255.8,244.1,1.5,1239.6,1084.8,186.2,2.3,50.7,4.8,158.1,2310.6,36.4,0,1188,6495.3,0,1.41,4.99,7.3,6.18,4.47,1.71,4.72,2.1,1.63,5.48,5.58,7.23,3.7,9.14,0,8.21,8.89,3.34
Illinois,1992,1347558,5296,10411,0,68,195,15275,200504,2,0,3870,545116,2129,9611,2524,147072,49083,0,0,265,286026,305873,96047,0,0,2486,5,62,13476,1163,5774,316,343,20228,483903,35375,0,140089,742828,11589,6.8,50.7,1.3,89.2,914.9,946.9,9.5,21.2,233.6,279,1.3,1221.6,1076.7,214.1,2.5,38.8,2.4,148.5,2420.1,34.9,0,1131.3,6364.8,0.2,1.29,4.87,6.85,5.84,4.56,1.74,4.44,2.2,1.59,5.69,4.8,6.94,3.68,10.86,0,8.08,8.57,3.73
Illinois,1993,929772,4840,11652,0,38,182,15446,207431,2,0,2442,658287,2731,16436,3152,148643,41437,0,0,361,284464,311550,86909,0,0,2604,51,82,15200,1062,4332,336,457,19756,505733,18139,0,158544,784343,11934,6.2,53.6,1.1,84,1036.5,1121.7,11.4,40.2,229.7,225.9,1.7,1436.7,1288.2,196.1,2.4,28,2.8,143.6,2734.6,17.5,0,1293.8,6581,0.3,1.29,4.6,6.18,5.44,5,1.7,4.19,2.44,1.55,5.46,4.79,7.93,4.35,9.97,0,8.16,8.39,3.96
Illinois,1994,1184962,4891,11737,0,61,284,15779,201697,2,0,2338,670247,3634,35443,3618,149387,40614,0,0,444,312502,311595,95116,0,0,2180,29,93,15002,863,4279,310,409,19223,483714,17217,0,124594,762884,14192,6.3,52.7,1.8,82.7,1011.1,1076.4,14.2,70.9,225.5,218.4,2.2,1418.6,1274.8,192.6,2,25.7,2.6,144.5,2607.7,16.1,0,1017.8,6612.7,0.2,1.29,4.49,6.25,5.24,5.01,1.61,3.92,2,1.51,5.39,4.86,7.15,4.3,10.91,0,8.17,8.67,3.15
Illinois,1995,1081872,4368,10885,0,55,456,14910,207905,2,0,2360,677021,3139,39890,4282,144637,45662,0,0,732,307968,327422,85571,1,0,2653,25,129,15562,653,4429,331,475,19824,510877,17217,0,141386,781706,13579,5.6,49.6,3.3,80.5,901,1106.3,12.1,67,226.5,243.3,3.4,1483.6,1091,181.3,1.5,26.7,3.5,149,2335.2,15.8,0,1156,7022.4,0.3,1.27,4.55,7.28,5.4,4.33,1.63,3.87,1.68,1.57,5.34,4.58,7.31,3.5,11.29,0,8.18,8.98,2.83
Illinois,1996,1055469,3733,10580,0,53,381,16580,222193,3,0,2451,765469,3188,26320,5632,150147,44760,0,0,1335,322589,328228,98720,1,0,2616,42,106,14692,509,4342,350,543,24991,548974,17880,0,152487,804541,14800,4.9,59.2,3.1,108.9,1072.4,1245.4,15.3,67.7,236.4,281.8,7.6,1633.3,1267.4,207.2,1.1,29.7,4.5,221.1,2842.4,18.8,0,1383.2,7802.4,0.5,1.3,5.6,8.22,6.57,4.83,1.63,4.8,2.57,1.57,6.31,5.66,7.95,4.04,13.33,0,9.07,9.7,3.38
Illinois,1997,926669,5988,12833,0,50,612,18940,207159,3,0,1935,812757,3208,45408,9975,155435,47213,0,0,849,320603,324410,100238,1,0,3967,46,97,14283,740,4121,374,618,25149,507791,11580,0,150838,813916,15046,7.7,64.7,5.1,119,1101.5,1263.3,15.3,114.1,239.5,259.7,4.2,1573.2,1205.3,200.7,1.5,27.5,5.1,223,2958.5,12.1,0,1341.3,7661.3,0.7,1.28,5.05,8.3,6.28,5.32,1.55,4.76,2.51,1.54,5.51,4.93,7.79,3.89,13.3,0,8.89,9.41,2.95
Illinois,1998,900852,4632,10835,0,42,221,15954,178560,4,0,1690,791454,3461,57645,8696,152387,55487,0,0,1075,303213,309751,91736,1,0,2028,15,87,14180,573,2431,388,682,20452,418897,10290,0,163574,833379,13484,5.9,41.3,1.8,82,885.7,1232.7,11.5,127.2,228,226,3.9,1276.9,1144.7,202.3,1.2,13.7,5.4,158.7,2241.7,9.3,0,1279.8,6837.9,0.5,1.28,3.81,7.96,5.14,4.96,1.56,3.32,2.21,1.5,4.08,3.6,6.42,3.87,10.28,0,7.82,8.21,2.7
Illinois,1999,929031,3498,8531,0,33,477,14617,192671,4,0,1777,806475,2670,54936,11201,148383,42976,0,0,321,320039,311946,96432,1,0,2070,0,50,13953,477,2955,439,2950,31015,455021,10561,0,195190,922323,11838,4.5,37.2,4,86,980.3,1158.7,10.7,129.7,220.2,213.3,1.3,1509,1183.4,255.1,0.9,16.2,24.7,241.6,2448.7,9.8,0,1630,7992,0.7,1.29,4.36,8.36,5.88,5.09,1.44,4.02,2.36,1.48,4.97,4.07,7.08,3.97,10.85,0,8.35,8.67,2.88
Illinois,2000,775392,4495,9324,0,22,386,14566,206229,5,0,1902,875224,2115,48119,10882,136281,45377,0,0,403,289174,307773,83232,1,0,1987,6,41,15757,556,2397,439,689,24032,477379,11374,0,190686,948689,13820,5.6,68.3,3.6,126.5,1392.2,1007.3,14.9,225.7,194.2,351.5,3.2,1713.4,1670.9,237.7,1,20.1,6.4,261.6,3423.5,15.9,0,2093.4,10779.8,1.2,1.25,7.32,9.29,8.69,6.75,1.15,7.06,4.69,1.43,7.75,7.88,8.95,5.72,13.43,0,10.98,11.36,4.3
Illinois,2001,772290,4688,10563,0,31,367,15329,192922,6,0,2726,867200,1682,47839,9040,111261,43974,0,0,408,283852,282872,80690,1,0,2605,7,62,14475,579,1860,474,680,18290,435642,15492,0,187456,921698,11375,6.3,71.4,3.9,127,1617.3,1033.4,10.9,176.3,163.5,328.3,2.9,1730.1,1810.1,166.4,1.3,16,7.2,217.1,3861.4,20.6,0,1988.9,10226.7,1.6,1.35,6.76,10.54,8.29,8.38,1.19,6.48,3.68,1.47,7.48,7.17,9.25,6.75,12.22,0,10.61,11.1,5.26
Illinois,2002,758830,3510,9546,0,2,211,15412,207254,7,0,2792,886076,1363,82819,10007,96767,43028,0,0,277,291760,294361,86936,1,0,1565,5,54,14794,479,1536,517,808,23270,465427,15725,0,176114,888120,13670,4.8,57.5,1.9,114.9,1528.1,1046.8,7.7,282.4,146.3,291.7,1.7,1660.6,1371.1,179.2,1,11.5,7.5,228.3,2944.8,19,0,1697,9272,1.2,1.37,6.03,9.26,7.46,7.37,1.18,5.64,3.41,1.51,6.79,6.32,8.58,4.91,11.26,0,9.64,10.44,4.04
Illinois,2003,721185,5306,8327,0,0,207,14212,214888,8,0,2906,905846,1489,32645,9700,98142,41770,0,0,316,286681,274390,91724,2,0,1598,24,29,14068,793,1475,672,601,19577,480558,16553,0,227088,936642,10987,7.3,59,2.1,127.9,1750.8,1045,10.1,194.6,147.9,327.8,2.6,1689.6,1853.8,169,1.4,13.5,6.1,221.9,4095.4,24,0,2471.7,10947.3,1.9,1.37,7.09,10.11,9,8.15,1.15,6.75,5.96,1.51,7.85,8.21,9.29,7.12,12.54,0,10.88,11.69,5.03
Illinois,2004,722774,5146,4869,0,33,254,10967,206822,10,0,2842,970191,1221,31383,9609,93629,46867,0,0,397,292277,267144,88289,2,0,1695,22,31,14896,572,1768,730,568,18818,449459,16967,0,217243,987554,11742,7.1,45.3,2.9,127.1,1856.8,1106,11.1,201.8,146.9,491.8,4,2072.1,2007.7,152.2,1,19.1,6.4,241.2,4172.5,28,0,2862.1,13516.2,3.4,1.39,9.31,11.23,11.59,8.98,1.14,9.09,6.43,1.57,10.5,10.12,10.98,7.96,14.85,0,13.17,13.69,8.08
Illinois,2005,727433,3076,4846,0,0,299,9909,204844,14,0,1015,951645,1964,59598,8146,92543,47601,0,0,413,310916,264419,94372,3,0,1713,22,42,15431,267,1233,836,663,18624,443991,6325,0,224168,1090337,11337,4.7,67.3,4.6,148,2261.1,1116.7,25,523.4,174.4,692.4,6.2,2741.6,2455.7,206.6,0.6,19.1,10.3,293.3,5084.6,13.8,0,3840.1,18241.3,3.1,1.53,13.89,15.52,14.94,11.04,1.17,12.72,8.78,1.88,14.56,14.96,13.69,9.87,18.14,0,17.13,16.73,9.74
Illinois,2006,740927,2793,5354,0,0,189,10876,199438,35,0,942,947121,1160,43690,7980,95208,48527,0,0,282,303223,249385,97578,0,0,2287,8,39,15873,276,1043,969,383,19470,404471,5609,0,229136,1035210,11315,4.8,86.6,3.7,191.7,2142.3,1184.5,17.3,305.1,198.8,806.5,4.9,3085.4,2169.9,240.9,0.8,18.5,7.6,347.7,4452.2,14.1,0,4424.6,20009.9,2.6,1.71,16.18,19.73,17.62,10.74,1.25,14.93,6.98,2.09,16.63,17.32,16.16,9.29,21.45,0,19.31,19.33,9.6
Illinois,2007,748745,3332,4301,0,0,202,8423,206311,34,0,1000,988271,1507,63987,8336,99409,50050,0,0,469,291767,258646,96409,0,0,2370,20,42,16986,370,895,1173,295,21663,439314,6200,0,228349,1034666,11819,5.8,77.1,4.5,162,2115,1313.5,27.6,454.2,214.7,980.4,9,3376.8,2143.2,276.8,1.1,17.5,6.6,425.3,4659.6,17.2,0,4773.8,21968.5,2.3,1.74,17.93,22.38,19.24,10.25,1.33,18.3,7.1,2.16,19.6,19.13,18.54,8.87,23.67,0,20.91,21.23,9.46
Illinois,2008,758122,4640,7082,0,0,39,12101,225455,33,0,1055,1003201,1521,35245,9498,95322,52833,0,0,98,286883,267748,87283,0,0,2293,35,39,19876,0,1173,1399,134,28954,472366,6938,0,214062,986408,13695,10.2,172.6,0.9,293.3,2601.9,1581.1,35.4,349.3,227.5,1363.8,2.1,3954.2,2585.8,358,0,28.6,3.2,677,5623.7,23.7,0,5862.6,25538.6,3,2.19,24.37,23.52,24.24,11.54,1.58,23.31,9.91,2.39,25.83,21.24,21.08,10.44,28.95,0,27.39,25.89,12.58
Illinois,2009,783300,3932,4908,0,0,59,13057,225617,30,0,1978,937124,1314,33841,9416,73915,31584,0,0,98,244888,238153,83296,0,0,2006,13,33,19008,0,674,1744,179,25931,445693,14002,0,213402,952663,25192,11.2,68.4,1.4,221.8,1929.2,1518.4,18.3,155.8,213,480.1,1.6,2678.8,1581,168.1,0,11.2,4.2,484.3,3947.4,36,0,3812,17144.5,1.7,2.86,13.94,23.75,16.99,8.55,1.62,13.94,4.6,2.88,15.22,16.45,18.57,7.22,20.15,0,17.86,18,7.18
Illinois,2010,767419,3807,5145,0,0,57,9609,199553,41,0,1952,969140,1137,46576,9472,96090,34982,0,0,121,254851,288206,88058,0,0,3399,0,14,21143,0,675,1965,193,26259,419761,15017,0,209865,970374,20312,11,92.4,1.4,182.9,1734.8,1634.8,19.7,235.9,332.8,665.8,2.4,2641.6,1856.8,175.9,0,14.3,4.9,545.8,3911.6,45.5,0,4813.1,21053.5,2.1,2.89,17.97,25.23,19.04,8.69,1.69,17.28,5.07,3.46,19.04,20.06,17.93,7.08,25.8,0,22.93,21.7,7.17
Illinois,2011,864228,3354,5400,0,0,28,9274,217897,41,0,1880,938266,926,48384,8248,110605,35792,0,0,41,248435,286530,89378,0,0,1292,0,0,20701,0,635,1905,136,23128,422588,14565,0,226169,957490,22327,9.1,130.8,0.8,224.5,1783.1,1614.8,21.4,249.2,469,932.1,1.1,3096.6,1764.8,209.3,0,17.4,3.9,511.5,3671.3,53.1,0,6657.1,26796.2,3,2.73,24.23,28.56,24.21,8.18,1.72,23.09,5.15,4.24,26.04,25.67,22.26,6.77,32.34,0,29.43,27.99,11.49
Illinois,2012,1094204,2881,5821,0,18,10,9185,190157,84,0,1646,852802,787,90330,8235,113611,35516,0,0,40,245025,280108,91715,1,0,1275,0,55,20292,0,378,2042,40,18847,364839,12171,0,209584,921931,25274,8,142.2,0.3,214.9,1463.4,1647.7,19.2,293.4,478.3,889.7,1.1,2671.7,1418.7,183.6,0,10.3,1.2,366.3,2981,49.4,0,6329.7,26348.6,3,2.79,24.44,29.95,23.4,7.7,1.93,24.35,3.25,4.21,25.09,26.65,20.37,5.57,32.49,0,30.2,28.58,11.27
Illinois,2013,1149607,2968,7391,0,17,16,12435,234539,79,0,1908,912524,781,52996,8068,111434,39668,0,0,168,251936,298649,97392,1,0,1275,0,92,32216,0,444,2042,57,25910,459893,15882,0,218748,937249,27662,7.7,181.9,0.5,282.3,1747.3,1717.5,18.3,255.6,403.3,972.4,4.5,2956,1543,475.4,0,12.6,1.7,497.3,3711.3,63.1,0,6617.8,26246.8,3.5,2.61,24.61,30.61,22.7,7.45,1.88,23.49,4.82,3.62,24.57,26.87,21.31,5.9,31.04,0,30.25,28,12.03
Illinois,2014,1293541,2752,7588,0,27,35,11318,252023,152,37,1988,905508,966,43145,8148,109595,44601,0,0,282,263551,301473,91762,2,0,1421,0,46,31370,0,488,2042,94,21492,490661,16073,0,231418,961681,31784,7.1,181,1.1,262.8,2182,1798.2,21.6,259.9,349.2,1017.9,7.6,3112,2042.6,476.5,0,13.4,3.1,525.1,4598.1,62.3,0,6827.1,25809,5.9,2.59,23.86,32.95,23.22,8.66,1.99,22.36,6.02,3.19,22.85,27.16,20.18,7.57,29.6,0,29.5,26.84,14.1
Illinois,2015,1252879,2160,6880,0,14,22,22594,221670,178,48,864,761523,615,85521,7095,86747,44600,0,0,34,263236,274511,91842,2,0,1422,0,75,32630,0,411,2042,63,19716,412894,5900,0,261543,1002596,27765,5.5,100.6,0.4,388.6,1568.9,1463,8.6,316.9,254,659.5,0.6,2232.6,1281.2,317.5,0,7.4,1.1,322.5,3195,15.8,0,5352.9,18750.3,6,2.54,14.62,17.01,17.2,7.08,1.92,14.05,3.71,2.93,14.81,17.19,14.35,5.31,20.76,0,20.47,18.7,14.8
Illinois,2016,977131,2362,6630,0,13,32,22217,219407,219,44,929,619807,771,148834,6737,80298,42489,0,0,32,268744,263680,98588,2,0,1421,0,52,33784,0,426,2042,100,18826,399189,5245,0,246438,1002638,24822,5.7,81.8,0.4,336.7,1517.1,1223.3,8.5,419.7,215.7,499.1,0.4,1835.5,1116.5,272.6,0,6.6,1.4,278,3046.3,12,0,4319.6,16354.4,7,2.4,12.34,13.56,15.15,6.91,1.97,11.05,2.82,2.69,11.76,13.77,12.33,4.87,18.5,0,17.53,16.31,14.3
Illinois,2017,1079624,2327,6163,0,14,16,23088,222377,346,47,840,600607,595,145446,6104,82065,41570,0,0,12,265985,267352,102176,2,0,2009,0,29,37530,0,424,2042,63,18610,388810,4577,0,255516,1008097,23298,5.4,88.6,0.3,398.6,1679.8,1109.7,8,471.9,243.8,584.5,0.2,2028.5,1281.2,309.4,0,7.5,1.1,337.5,3333.4,11.7,0,5146.9,18733.7,2.6,2.33,14.38,16.96,17.26,7.55,1.85,13.39,3.24,2.97,14.07,17.13,13.99,5.59,20.78,0,20.14,18.58,13.59
Illinois,2018,1095887,2555,5849,0,10,22,22530,249054,587,43,886,621910,610,142826,6464,80109,44833,0,0,15,265485,270706,101591,7,0,2101,0,52,37011,0,490,2042,47,22823,451040,5898,0,260996,1004703,27113,6,104,0.6,441.7,1751.9,1102.3,10,481.1,246.8,779.4,0.3,2390.8,1256,333.5,0,9.5,1.2,427.3,3571.5,16.7,0,6296,21603.1,1.8,2.36,17.79,26.13,19.61,7.03,1.77,16.39,3.37,3.08,17.4,20.49,16.5,5.39,23.63,0,24.12,21.5,12.87
Illinois,2019,1014448,2007,6844,0,10,27,24405,255339,960,42,904,510424,556,176474,6266,79478,42687,0,0,27,273292,276838,105436,3,0,2101,0,63,39455,0,372,2042,81,28259,452296,6250,0,244268,972772,29465,4.7,107.7,0.6,432.5,1735.9,1003.9,8.7,518.7,267.8,685.3,0.5,2238,1203,315.5,0,6.9,1.9,472.9,3521.7,17,0,5598.8,19730.6,1.3,2.34,15.73,22.88,17.72,6.8,1.97,15.71,2.94,3.37,16.08,19.86,15.05,5.08,22.42,0,22.92,20.28,12.75
Indiana,1960,346324,20915,17289,0,0,1857,30754,20743,0,0,292,305249,754,9098,0,431795,58110,0,4,1144,233105,106077,42832,0,0,7792,0,0,0,30097,49723,0,19108,82187,78663,15394,6886,23866,253210,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,1961,336695,19463,17318,0,0,1656,28625,24780,0,0,272,317856,589,9596,0,430951,57193,0,6,2579,228142,120841,40684,0,0,8462,0,0,0,28007,49808,0,17041,79979,87512,14328,1812,24107,255390,5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,1962,350135,19211,17422,0,0,1727,28143,28722,0,0,262,332705,463,13775,0,403987,56733,0,0,5218,223332,133778,42215,0,0,9236,0,0,0,27646,50106,0,17767,82425,98370,13794,1503,25929,268577,7136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
